customer_id,emails_sent,emails_opened,promos_used,orders_count,total_spent
ae5106efa810412d85a4f1dbc5b6b23b,4,3,0,4,44.07
0b800e3640794473b6b1695a778469e9,6,4,3,22,334.96
8c7a51e0dc8d48d694e3584ed00c7d4a,5,5,2,23,142.19
53300c8a12ee4833bf7d097d3cf4c0a0,5,3,0,4,16.59
5304232d769548f0874a4911314cc0a0,3,3,1,18,112.01
47792df583e74bb88f445d35d0193a40,3,3,1,14,53.63
54d11ee7bbbc442c88a99a0527b6fac2,6,5,5,11,214.66
5492bdba0423453baa8e138178a014b5,3,2,0,3,38.19
d1ee2d10fe7a421c8bacd009c9d49913,5,4,0,4,23.38
f8feadc12ac64fa38331886007ed7bfa,4,3,0,2,13.04
1b9b407dd1314995978fe7ff57223a9f,4,2,0,17,402.93
760b1f1647de4c1e8bfe0fe0ad2aeed0,5,3,1,17,128.8
4f832a82ec95420b9dfc1e7197c8918d,3,2,0,21,345.66
7c550ce0a8b748c2905e0cd22a135015,3,2,0,2,1111.78
4f32a000e008450a9ae466fed3b18101,6,2,1,10,233.08
3e9bfeed98424eddafe5f3d2feaed740,5,5,4,11,294.77
f6ec5ed28b29472982cfb81f2eb0f921,4,4,0,4,36.26
04569355392146e1b3693194f73d1db5,3,1,0,8,164.72
0474fd9288394b71b4f1d108b4fc5144,3,3,1,6,83.83
2daaa92b8a554fa089c0ab8dc9467d28,5,4,1,4,20.52
235c481346a548afa490045b6b92cf25,5,4,2,15,82.88
b667666265a249678e49e66e848fcc1c,4,3,2,17,79.83
fcda401af5f748219948b9806520fb70,6,4,0,1,7.61
6325a0ae1e2d41c293a627f08ca97bc8,3,2,0,3,42.03
0e11337989d644fc8981274675cd6e28,4,4,0,23,92.17
bc52e2be8aa84ae4abcb3f02fdd1dbf4,3,2,0,3,15.31
355c9622dbef4eabb210361b16de62f9,5,2,2,7,120.22
b1557d084ab046f388949ea27eb62fd6,6,6,1,22,60.82
018b690657a041608bc54c2bf7087cfe,6,3,0,7,123.01
9a60a84852614137b4e2e9b5a387d7b8,6,4,2,5,75.54
3164bbe494fc414fae02772c3d06335a,3,1,0,6,71.82
51602a7c1e5a479c9511090ef72685d6,4,4,2,24,133.99
3ce5d8055103429ea144aa65131a25a4,6,4,1,8,117.45
2be8cf43a29944c6845f3fc7b3efef10,5,4,1,3,19.26
feaeba855e814ba39ed1a4619e078658,5,5,1,8,187.09
49e9223ea0784db0b708263c72d6f597,3,3,1,6,62.75
51e1cd7f4435462fa0021fb487c8894e,3,2,0,2,14.22
883ebc6b8f3d40ed891239da216cf512,6,3,0,8,111.04
2cb02b53e71f4bf99d3fe71f2208149c,3,1,0,22,108.49
7346ee8b50d643069c3d87b57ce23b14,5,3,2,18,771.63
61a833108671444fbe4a90be44c74c20,5,4,2,7,130.83
ac1bd22cd32f46b0a4efe5c6452ce918,5,4,1,4,42.96
acbf382a7f484ec2a0af2db57e0068ca,5,4,0,3,28.92
336c5f34cb0f4b65a9df132bdbdf50e1,3,2,1,19,90.59
c0ad4538805c48e88de61eaf52aed6d2,5,4,1,3,34.34
d60a9bd8f348485496df766d0aff899b,6,3,2,4,73.97
a3aa13dcf82143908e6a9735eb9b0699,5,5,3,13,64.63
41eea26b34f347339f92deb4037ba801,5,5,1,13,48.0
c032ab16e3604d10bfb5eb9c89b480af,5,3,1,22,71.07
ec97af5916fc454eabbead53f7827d35,3,1,0,5,65.48
2ceffd2238a2478b88908ef823709003,4,4,1,3,31.6
570528efa33543b38a58c92b390454e6,4,3,0,1,8.19
1491245bba0b49e883503a6fb357f242,6,5,1,20,413.48
63aa6b2718e74be49e4898762455ef81,6,3,1,5,79.19
3230a4499b964e73a0e6dc5aee2ac23a,3,2,0,2,9.24
f4d4a33e5fec43b09b631a1e7789a064,5,5,1,17,416.27
f408effd608645658aeaf6435bae7eda,4,3,1,18,389.99
a155f5b46b9e4ac89e3b0d0eb897da75,4,3,3,8,175.48
829dbf73f8da4d4586217159ab1c407e,3,1,1,8,164.39
f726976f2c554a739957c33d16fd16e2,5,5,1,4,21.21
01348e4c8f6645309c9cde2c81618117,4,,1,2,9.88
09431c52af6c41818f7f8e96032152df,4,3,0,14,52.55
565156fca81b4e859e1dd0bc9cc8b1db,3,2,1,6,86.68
08427ce79e6b42389e43ec8d1d38085d,5,4,2,6,90.2
6749594dbb6e48d5b91fd613e05e74f3,4,3,1,15,71.03
d2238618fa674b039b4ff251a54256d9,6,5,0,3,10.85
5b874ede97ab41cda35444718d398972,3,3,0,6,79.38
f6f6e037803d422080a3ef5a656e49ef,6,4,0,4,29.97
b55906597f224637bb33036929bfba78,5,3,0,2,8.65
d46bd959c3754dfa96705e00b169c733,4,4,1,5,83.29
046b494a8b92404ba9a00f84ae64b54c,5,3,2,5,105.79
0a9cc50d068940d8ab5e63dcd3981d54,6,5,1,24,128.29
f06317bdc70c472ebb4a5a2b042688e9,4,3,1,3,27.83
861803ec84b246ef8c06dff7c71852bd,5,3,1,3,22.35
28f2a91ced35473e944c7752ab29090b,3,2,0,,163.64
4a17f1a681454f79b6f21470569fc1cb,4,2,0,5,39.67
c1a2ec9f04044100a14b04a933267ade,4,2,1,14,57.99
8b1dbbd213d44da6a2900067bc0db17d,4,3,1,3,37.22
9274b5e9b4d04285b812465919b54f5f,5,4,1,2,27.89
f9ccfcd5ac0e4f328f3e0aadc6801f18,3,2,0,4,38.16
1a12d9290a6946908d7f95d505d76fee,3,2,1,24,125.79
9561ca34798e42899745c14c20672ba3,3,3,0,5,60.6
787e6f9eaa604344836b93778eee77ba,5,4,0,18,401.3
1bb72fcd39914be899794fa9866d08b3,4,2,1,8,153.99
f9bc5c63e6bb4b5fa1101af68e20a906,4,4,2,9,152.47
c66df89988104b0dab9e6847283931c0,6,3,2,6,119.37
ddd5b66768694ec9977beed0bfbd7d42,4,3,1,13,53.54
053f813e654e409c831c0e07f7980e17,4,4,3,6,131.11
4641cbc6f92044f99d6a7fe2a32f7057,5,3,2,16,87.69
293083e44d4f498297a350fcf3fc6f00,6,4,2,3,33.44
e7e09c321d3644fdab36cb4298fbf851,6,6,3,22,117.68
d55f70c093994855842e707cf6a3143f,3,2,1,13,90.91
78fdb29d174547be9821b8305a86a8f8,5,2,0,19,410.1
dad96e6fe6c845ec8c106063d54fbaee,5,4,2,4,72.22
b9e14e8e2def4b7e875a6cbfb743cadb,5,5,2,6,102.2
aeba8f98ee654c478c139fc6dcf78005,3,3,3,5,99.49
ce4bacfa86094d0292951d1f294dd6f0,3,2,1,17,91.02
398ad24259dc494eb81791ed58960a2d,5,,1,4,30.2
48feaa3b4029401091b164f6488d0840,4,4,1,4,61.85
78f3f41b70f249cd8c5ae75f353b123d,5,3,0,1,6.79
a5eec1013edb4a9a91ce36a520c679f2,5,2,0,3,12.49
c1095f3c39914378b90145073d4fde46,5,4,2,5,100.2
e23879bfc7af47d59fe5923fd62a4136,6,5,1,2,21.63
601d6375cf3841cf88c8a3081534bae8,3,1,0,13,42.35
665a7e8794e642ba902549c6149860b6,5,4,0,3,17.29
82c552233d654c908f1507268533adc6,3,2,0,9,192.64
e672038f384447d28f7c16ab5e12d1d1,3,2,1,6,54.11
478af7cbdf00481a831c803e872ef623,3,3,1,4,37.49
4cbbfa89f4944c8ea105120da0ccbb53,3,3,1,18,63.39
8572ee53a685495886533da14b119627,6,6,0,4,20.07
0b1c66e76f454e44b375cc72c39be03f,5,2,0,19,415.86
0c7ee163882c49a3a735bd66ba3781b4,4,2,2,22,614.35
e42d8df94f0f4909ad0579f243f71b12,6,3,1,4,54.94
1902a0d1481043348ed767b1806e1468,,3,0,4,72.72
1475c46d54974d17b83ee91018a8ac0e,4,4,1,6,86.34
52c9c39cc26a4b80a222148dbc6fc9cb,3,1,0,2,32.33
58588bf4029c4c06828723f809012946,5,4,1,5,118.72
1fa2d9f059ea4afea349bc25a6101f04,6,4,1,4,37.62
12a57fd83bdd4663ae1e6ddde48a5060,6,3,2,20,373.98
fcd20888b4cb499bb726021726959c7a,6,3,1,18,398.02
e0713eded63d47cb88b6f24f108bf719,5,3,1,1,8.73
2f88348609d5467a8b8ae675ff7142f0,5,3,2,19,406.59
ef594a9b9cb64a709a74f6f7b734a0ce,3,1,0,4,30.76
d547dda87b3145a1b80fb72b106b372e,3,1,0,4,31.11
1f48ac8fad8f414083af5e22695d182f,3,2,1,8,129.36
0179b02886bb40129319921a9043fc01,6,5,2,25,117.17
202de9be3b8d472cb21c5399b3369c8b,6,5,3,20,146.67
c494eaec2b5645ae83272adaebcfcf10,3,2,1,17,81.12
4afc52a94d2e4dc988cd732a93233b6d,3,2,2,22,534.56
06f3abeaee944f4181447eb39469be57,4,4,0,4,76.97
b26717fbd45c423585e9fca43ff990cf,5,4,1,2,16.14
f7eef63a692a4427974b5cd25011b364,4,4,1,17,127.82
cff57e3c90b3465d83dc187602359044,3,2,0,5,69.48
2daead7e0339476989525c41f056787f,3,3,1,5,58.02
7eee3d18057f4f5ea0b9373ce5c32ae9,6,4,0,6,70.44
18330cfe43204f629b8da67c5dee9705,6,5,3,22,141.22
f10bd24035fe45aea94a0cfcffd35068,6,3,0,2,11.55
42c1cb895aa24ce18371c5c1677c535a,5,4,1,1,5.74
5848bfa5d50c49138d2f4a0accd662b3,3,1,0,7,164.29
55728d1bad634864b7eeb0b4085af529,5,5,2,6,86.3
851588aa71f14750a642b19331c5218d,4,2,0,5,80.93
f3b9b6f042d644e8be751fd5823d9a5b,3,1,0,2,14.21
98dbe406fc7447fdb15b89f7eaa4f2ca,6,5,1,15,80.92
099adf9b63524575b3a6e127004e3cf5,5,4,2,2,23.78
116e85dd1c5e4f16b733d1318f575072,5,3,0,6,1248.4
b6de9a9df14a4d7eac5c7d0722c7d527,3,2,2,7,163.19
d09f6c79cad14e3b9dcfe017016ba0c7,4,3,1,4,52.15
4bd43d0148424f27b756584afd4ca5d3,4,3,1,4,48.02
284d3ed15d2947fea8557ea46fd6b4e4,5,3,0,6,117.16
597a2933918b4ea8b5c5ff50a1bcae07,6,4,0,8,132.55
4b0769cfebdf44aab63de5c4f11d6dca,5,3,0,2,19.18
0775921be09f44c387f57a0aea08fe0b,5,4,1,15,104.11
dd185879cf3544c3a9c855915e60aa85,4,3,1,3,37.51
a1c518b94b924163986a9ce4b057ca58,3,3,1,24,156.02
d2a7b50ec05a4244b004484d6654efb3,4,2,1,19,138.18
2a9e97082fe042dfab1d190c6519fa2f,3,2,0,3,24.76
52c19b8af2ac418e97bd76684b81fbe0,6,3,1,5,43.21
2183986a53784ee4afad958a4d017d8c,3,1,0,23,122.68
948793143bc84fa2aa5af7ed5ca6e7a4,4,2,0,11,176.51
1c95771d63344a0fac0adf8ae1762403,6,3,0,8,194.57
3156c2dd79d14d47a10b88f0964dbbf1,6,3,2,8,169.99
6efd55dfd18543ae8eb1b43bc5b99038,6,3,1,5,60.28
7f3e06da903e46d8841b835b821a09e9,4,3,0,2,31.03
3f58740b3b404ffc8f3d4fc86dfa978b,4,2,0,4,34.05
21bb5c4c61024949994af56d1577660b,5,4,1,1,7.42
d4b9ff6f56ed4c3986039b2635340bac,6,4,2,5,71.58
2a59a27298fa49bb8768343604eab697,3,1,0,4,74.76
05123bbf839548be813b1136aa07c361,5,4,3,12,84.79
cec641e5155246fea56d00e4cadde7c9,3,2,1,15,280.59
ef8822c999964a5687e870ee1fcb6d20,3,1,1,5,91.39
773c298e81164d949505cb2eaf1eebc6,6,4,2,17,102.79
21de1e9a75f347f39f6f3348bc5c6130,5,4,1,14,59.43
dde9f47c413548bf88de8be08e4f9c24,6,4,0,3,21.59
4472b7eeed85481fb3bcd5f3f86c6a85,3,3,0,2,668.47
6002e68d0ad748bfb2a8b42dbc8940c6,3,3,1,3,32.42
cef27b8a3f68462ea6b3059ac4d0a528,4,3,0,9,236.87
aa48c9c4b56e468fb9c23fab443b83f2,3,2,1,19,366.5
c4d88fab83534359a0d8f38e01b9d8c5,5,3,2,14,75.47
c58ba80d15d846fd9c89e376b8ba695e,6,5,1,24,120.16
a557725181e94f40a211ea7898f4a8c2,5,5,1,4,24.99
fdc33e86b9c14773bf4654a5a072313e,5,3,1,4,59.72
f4db6965316f4bd9a7d344dd7352d337,5,3,0,18,94.04
1ed91dea5421447c8b878e7e26e141b9,6,4,0,2,14.36
ef5fe4031eaa4c2690c95df97f794573,5,2,1,18,92.84
5bd2db4398a546f5bbafbaa39878ca01,3,2,0,4,18.87
6d6b3309f22c49748542c8033d54fe13,6,3,0,4,101.49
770d30ccd734464c9e5a0a4e45e18d0c,4,2,0,3,24.94
56438b7834d5479ead0cbda2ee6b93c8,5,2,1,12,87.43
6934ff8e4b9a4a449ab598c4076f3e24,4,4,1,10,200.72
a2c240c06b4a4638bb3a2671e18c56fa,4,2,2,17,460.86
e9edaad59a984d578923c9fec6f28732,4,2,0,13,186.18
cd0cd624f341448995964f6d84d99b3c,6,5,0,4,21.15
b84201d09abe4309aec74ba7d9220c33,6,4,3,5,100.03
e5bfcc69e0184a1ab0fd5658cd7a2d81,5,3,0,4,54.3
ec49d64cefc14a9cab8990e1953cf36f,3,1,0,1,5.35
9413b1a807a64e7590deeb464c0ff9b9,3,3,2,7,111.77
e95858399d6d488897e1cad0040f7777,3,1,0,19,80.95
3df64fcfeb8e40efb94e60d814e5f6aa,5,3,1,4,55.54
e6782177162342b5be65f0bf5eead37d,5,4,0,4,59.86
ca51655d078740c1b75b18a2c170bae9,5,2,0,4,55.22
33334740ca044f7d98396e13d6a57e92,5,4,1,4,15.18
83562ec7c1824074b82092c41db53a78,5,4,0,21,124.07
9f2a5b39e1384747839bd96c805b35bc,5,3,1,6,52.49
ec09af146e614522960882b0a7de774e,5,4,0,24,135.89
5696666aacf442ff93b3ca9e7f1766fd,5,4,0,2,18.46
b06a8e36dc7c42c7b7f2205b8d28bf8d,3,3,2,20,323.97
9fa78a834e3b4b0ebf7727c5077ba564,5,4,0,7,149.75
3fe2b129af024050b28310c0497d5e02,6,4,0,13,50.51
b2610aff090f4f06afad3ee0a5d43098,4,3,1,9,135.86
7c8f172d6616446ea1ec879be4ff96e2,5,4,3,9,152.92
f93817487da4441394a970ffaaf4cf88,3,2,0,2,11.61
8265bf8319a147f38149d90c8bbb2d40,3,2,0,6,78.18
dbbbb07e83044d5a8aa15cba461abfee,3,1,0,4,35.77
6b4843eca14f410e9138739a81590a28,3,2,0,2,12.31
d951e25a76e547499388d4e9d9b95233,4,3,3,19,416.7
7c479457c8354d4e9aa425324d87b973,4,2,1,8,209.72
118f33a33aba40b3a4031fd9d655961a,3,2,0,22,386.64
21bd3782e4a8455e88f7722cd3f94683,4,3,0,1,5.69
e78e32551c0f4c8b88c8874e10f24134,4,3,2,8,
08645e157d0a41f5a5004412bfd64750,5,4,0,6,65.31
8438d64237d243e9ae255dcf0f35f600,5,4,1,9,201.44
5892417309764960b86f5020f44c390e,6,4,2,6,103.73
b3b73f1c7a0c4708b43ec1452bbf0fee,6,4,0,18,97.23
03b9f21caa7d4ab3aafbf55e1adb1b51,5,2,1,4,60.84
1ba4d991f3884d50a908808eebdba764,4,3,0,2,19.04
c0f085e392d74cfda62c0401293d544b,4,3,1,19,102.19
7049881e74764357ab341379426e1c7c,6,3,0,2,15.02
6006c9e2f61a4d0e9df50629df0f1140,4,4,0,3,23.35
a3cd61ffd57c40d8b0ee795dcdf26f6b,6,5,1,14,219.57
9c9ede7aaf4f4e5c8692549154e556a7,5,3,1,3,19.06
58603961b42c437883adc5ce4b190cfd,4,2,1,23,134.34
e1723cf97d2e4adeae71fac7be6e4af4,4,3,1,22,121.84
69db90c4871c40e5a5961717c1ae2a89,5,3,0,23,92.67
1aa42997c9374ad493e0b6d37bdb3e66,4,2,1,22,116.14
fa72d0013749487bb1d7c01c3e1e7a68,5,4,1,1,4.32
bc83a1fd924540af89901b4f1cd435d1,3,2,,9,159.97
24500bad35bb402bbb0b7f0c9ee7431c,4,3,0,5,80.52
0aafc46881f64a1394e139c7050bc70b,3,2,0,22,112.25
531aaab54bf14933bad84a60fbe28509,5,4,,17,59.41
2241aaf2a0a142c4aad40a37f8c71e03,3,2,0,12,39.1
f352fdddde864ef18af289fc92b15fcc,4,2,0,4,46.1
6be62549b97143c78a0d85305cd0ce3b,4,3,2,25,123.08
389fce5a3b6a49c4b0761a9cf08e8b08,3,2,1,14,84.16
ab82d19374b1415a971acd26ca5f2892,3,2,1,6,53.52
8d90e23751344b4f8079a505bcff1a0a,6,3,0,1,8.51
fc2fdf21e3a14576b4ce0152685ea752,4,3,1,6,77.68
24b25aa7cd744b2192b7ba6172dc3820,3,2,0,4,74.98
d25de690415a405b8d61484d25cbeeea,6,6,0,6,95.12
2bfb1f56cc4647c2848745667ec4adcc,6,5,1,3,11.71
3279decf33fb4cf3b2aecec4e2e2679f,5,4,0,22,99.55
ff3c2205639444ea9511067cf5364dae,3,2,1,8,169.64
63a2190a38434385828d62471bb8d657,6,5,1,1,4.17
1c0ed42c3d6744a7875f94f2ae85b5ea,3,2,0,1,7.3
fac014e62c8a4c4eb0e42ac1f30ffc60,4,3,0,22,477.38
463b395fe8484c64aa7fd6847eeee4e7,4,3,1,2,13.29
8234e3a926284f56acc7df5fb8129df3,5,5,3,20,328.62
ce29d26d230041048bd1548aae6f63a0,6,6,4,6,74.82
d97d8737f1604fd38b85d6405914cf66,6,4,1,16,208.72
e082d87d70aa455fb51d3348b7cda547,4,2,0,5,109.44
998f8244133240f5b3ee943fad16a9dc,4,2,2,16,310.69
86d3f14364714085ae0a1efaddc0c7f5,6,3,0,3,15.7
7fa17e51fbaa46fa8055ac610a7c6e5d,3,2,0,22,605.41
13356f1ac62d4ff3be1aeecc53492fff,6,3,1,3,818.77
ca25cf1fbede48aeb4e709713f4823f0,5,4,1,5,55.62
37469fb2a22a48ee925986e8b3de3f27,5,4,1,18,243.57
e9261e0fc1b54885b0727e0bee3c83f9,3,2,0,5,58.19
b9cf0d349a994f1a8284cf020e0005e1,6,5,1,3,18.02
ad5cab68834c4c3e9e942b3f004dd71c,3,2,0,4,20.7
9d536d483ccb425cb9e8b041c05016c8,3,2,0,3,31.04
b5c58f4519ce4b4386f140ce87ee173b,4,2,0,6,155.71
28bb1fac89444704bbb9a80468e8e74e,4,2,1,17,64.15
1514f12cb46d4e16bfab5f47549eeae4,6,3,1,25,125.09
f0cc4e2f39f443e89ffe4469ffa29efe,6,3,1,4,45.28
cf658c4b985a4a3d9cdb345f954564a1,6,3,1,17,257.57
f4d01de97f0f4b1cb424e1f84e0a6a36,3,3,2,22,97.47
221e105fec6647e28974f88635ed2119,4,2,1,16,62.32
d76cf294a0814e529078906678efb674,5,4,2,4,43.21
ef68cc58f5ec46ba8e2eb6d13a23e71f,6,6,3,,82.37
680e42a394b149ddb9b18b8895dac8a9,3,3,1,13,213.91
216fe08820f24696bedbed902c3651ed,5,3,0,1,4.94
2e37d17122164ff59a62dd2e6025d663,5,5,1,8,152.33
211de92c99e44688a689130ad6cbdaf0,4,3,2,20,124.43
ea85a7b8d95f44228e24976097c76c7d,6,5,0,7,173.41
7ccb287e222e4ea49833f61340dbe90a,5,2,0,8,106.51
40171d809b3b453f8409501795739cd0,3,1,1,16,104.33
3b69b732eed84cec93e341c3bc397356,6,3,0,6,62.39
8bd586ebf3db475987ae9ddd8713ca27,5,4,2,16,91.09
29332a2001294d02810620c39fb8e7a1,3,2,1,21,115.45
f8514acd1b484b46b15f9409b32eacd6,3,2,0,4,21.7
071ea1cdc6f3432abf231e46d2831d67,3,3,2,12,223.24
efec8b63491c40f99aad602738520c7c,4,3,3,20,436.8
a42a3f18ecb7498e978549147c192c12,4,3,1,24,91.3
27e19788336f40ff82cf79fe3cb7f8f2,5,3,1,5,64.35
a01848d4ae3044138120e3d4495c9f17,3,2,0,17,63.85
acb68ec007134fed96caecabbed212ba,3,2,0,3,12.47
e34c15e6dd1e4229ac4328a1b2bf1204,3,3,1,3,27.42
cd4e85b72016469aaae0da0e57bf868b,3,1,0,6,69.64
78d9b70475f442e593239439c9535500,5,3,3,9,134.82
6651e9701c2a47fda0f1389f83029e0e,5,4,0,5,79.71
88c6fdd7569f45f197c731a08626197a,3,1,1,21,89.16
2336f3c2bc6a4684a546681b9d6471c8,4,2,1,8,161.92
3182c90603754d8484fa3e5b46d8731e,4,2,1,20,78.97
67a16c23786f4ee6a7af34e98c31015c,4,2,0,2,19.8
7f9066ca42d947a5ac21a58192d9c4c4,3,1,0,6,82.29
4180ef6ca75a4720a3f835cf588f69f0,4,3,1,6,106.49
ab62ae13080949b1a0356e21c8ae244b,5,3,3,14,310.37
a9891a5f7a1642e8bea30bb87f4ebba9,5,4,4,13,724.81
87a10a3e044e4aa7bdfee8f153fffcd7,3,1,1,9,141.11
3107c2e191ac4d099b405f8f58a62e03,4,2,0,2,31.75
0cca8b7810ec4e2d927e2bccb8c27181,6,4,3,4,62.95
a8a3f8278da34f5e8c6bab4bfa62815f,3,2,1,22,585.86
37e2b71dc76648bd8fa0727b3d52dbbe,4,4,0,1,9.58
2e41ad4932d14841854d84e509de849e,4,3,1,5,90.55
f0dab86a5d0a4e7ea2d7bbf11528028c,6,5,1,3,41.75
586718fc2511427ab77c968e42c5454a,3,3,0,6,65.49
7086640bbbdf46268899af1aad912074,6,5,4,5,126.76
452b8bbb60d2438bad5f991902eac9b6,4,4,3,14,328.51
4fae3288530642ce90ef65632213683d,3,3,1,12,201.16
b568a3d485a74cd287e59002e7c9498d,5,3,3,20,501.54
d8be4386e9124bd187bbd6e15fa2fbb6,3,2,1,8,148.38
aa6303da9feb4d3f981c37aa5a4bff0b,5,4,0,4,16.38
1ca55a78249040e8a3fd74b3ad4a4d42,5,3,1,1,6.17
9143dc6ed6744361b0016bf2a7084efc,3,3,1,6,77.46
c5ef1a284ddf4a9e998f60d06e7ad707,3,2,1,8,186.49
bb802e7654174947ad7e560911f55a4a,3,2,1,7,108.44
10514dd2954e450d8e24bb82b8293015,5,4,2,23,90.11
217015e725f34725906d1de3ed75343a,3,3,2,20,116.12
624b53c945d645a5902555f245d34f87,4,2,0,3,40.8
553072e7d8ba48638dc9e50fd02d10bd,5,5,3,21,347.3
fe54f07a0f354fe68ff504b32255fd47,4,3,0,3,34.1
68bd8f5348a44bdfb047d2809529e5bd,5,4,1,8,121.32
7d732a5e1da44a8d9e41bd056d08a2b7,4,3,1,4,15.6
0d4ea1f5770e4b648a7aa30fc91343f6,3,3,1,1,4.63
f6909c36f2cf4bfba3c7fc51caf7c45f,3,2,0,10,183.29
c44dade236bc42b391ae838038508b30,6,2,0,17,88.53
3003ec51645948ee9b3ddf8d1cc4f5ca,3,3,1,6,52.53
d39d8ded24c743aaa0a09bd464194501,6,3,1,6,105.31
79f43491768a4997862d2f8fd687e812,6,5,2,3,29.29
d927463dc59940cea28c6cb3b7625bcc,5,4,2,6,60.67
9997b33ab3b14b92b9ca90a9bd03e731,3,1,0,4,36.83
720eb7b0bf534b0eb887fda92d471e6f,3,2,0,2,19.95
890dd7666f7546498db3f2806261c558,4,3,2,7,115.47
48508559523247c0b1f3b5b8a562bf66,4,4,1,3,23.78
20b1181cb1d84064aa82239cab8b1cbb,5,2,0,5,53.2
fdec832a93e04bdbac88f85394955fbe,3,3,1,15,92.38
e1205455cb8548a18b799bb1235db944,6,3,2,15,99.6
6f3b834c646f420b9b0c9a6c72ed58d9,5,2,0,21,74.32
f6e76c8e87c94478aa4a27a1c87a261d,5,3,0,4,20.06
2f5b6f218e4a48f78a449cb838370c00,3,2,1,4,59.93
054157f785744c8fba4d5895eb3e9ed6,4,4,1,1,4.4
e2199823e9bd434e8cda98d6044da2f4,6,4,2,16,94.73
b61bd0577187412186a7f7c08c0bb3af,3,2,1,11,280.59
69cdf512f7fd4fc6957d9c09011e5416,5,3,1,4,54.33
622d20c192e24340a3b50ddbe45d777d,3,2,0,2,14.88
6e4dedc3b075467a886e3fdc004581c0,5,3,0,16,225.24
447f6c16974945c6b5a95932e05a1107,5,3,1,6,51.21
4f4bcae8b8734e569cba9dde4d233696,4,2,1,6,58.38
d9e2c056d37641c4820b5813ee802cd3,6,4,0,17,400.94
2dcdf46c506d4653ac0d747909b358ed,5,2,1,9,172.4
2730cc635e894ceeb235db6994839830,6,4,1,1,5.67
167bc8ca09634b279b791a0ae276eaf4,5,5,3,8,124.58
a4f84730606b4288bd3da2e95d8359d1,5,3,1,4,39.82
85edb605ff8c46e29808c2f0aa9efbb7,6,4,0,2,1147.46
8988b35aba4345ea9934a0df7727f114,3,1,1,15,206.64
404d2a28d0b441d49d58198ebcfeac34,6,6,3,22,173.02
424c501584834e6d81bbe70c90845447,3,2,0,4,17.37
2844113e05f2473d826e041842041682,5,3,1,15,103.73
1dda8a633ef84b968597e457294d6ea0,5,4,0,2,14.36
eadad70a221d4e4eac08445839dd83de,5,3,1,22,390.64
c31fe698d7794a3390fcb2d5f116d494,4,3,2,25,144.94
63cfdcd20d0d41f1bfb5f1c54d9fc80f,4,2,1,20,80.34
69e2de1b246f44d48723e9c43a9cc251,5,2,0,3,14.08
b974ae8037864b34bd46d8db3c987bd2,5,3,0,1,4.45
2fb10415d91648b887fdfd5e5590e472,4,3,1,6,
027ce04eac644e2a9f3ab54d392e10f0,6,5,2,5,50.13
d4e00b9272aa41f8861ad73225df7654,4,3,1,3,25.51
3b5c67112c52472da6f4c1811309e283,3,2,0,21,91.85
362427fcf9a046e3acdb5d20e644d5b4,5,5,0,4,57.67
beab4350d03140c5b9e00f80aeb78215,6,4,2,21,346.92
4d563dfcff594f4a837565330926a9cf,3,3,2,20,83.03
f85a16b549524c7884a7edff54bbee42,6,5,3,15,44.05
a05ceaf11b884747aa435f10b8d229c8,6,4,1,3,27.62
9676a3cee1ef4de2afe41eff3bf07168,3,2,0,6,77.94
fc61ae0b6e5348e78a95107517a9656c,4,4,2,12,170.95
8a267a17bf13492e9a37c8380ce7c5f6,6,5,1,4,50.44
8666338dc00543b3904fe25cef52fa61,5,4,1,5,65.33
0164c9e1ad044beebae4f0833110a4ec,6,4,1,4,47.15
9d3df9c666f14960859152c18439a0a5,5,5,2,4,58.87
f5d89c7aab934478b9b45ee32671422b,6,4,2,10,293.99
50446fbd5fc642839e7cef4b1708b2d4,6,5,2,13,83.72
202e76db4a21426ca6e25d36c7ca91ce,3,1,0,4,47.55
c8d07944044f42e2b0aa16e3e18eeee7,3,3,1,4,57.6
3f56bc3c5bea4f388251d76bd101f555,6,4,2,5,74.01
6eb8b1474c314be396fef42cb3a403e3,5,4,3,11,188.58
1641294f7080475eaaed6d89c8c6c14a,5,2,0,2,15.44
2250a0b4d2974717b531e675717d8533,3,2,1,4,43.8
5ef1dcc41ea14065bc4ac0e2b203b3b6,3,2,0,20,66.36
eaa192a6c4884e1fb12509dd7e069055,4,3,1,2,23.58
aeba40f435b84dd8a807e927108d62ae,6,6,3,21,83.41
880bd7595cf846658d3f211668705fb5,4,4,1,24,91.86
82ca258ec41540b991cf6c6e30466427,6,6,1,3,23.46
1b98087b7ffc42949d7458ae02b4edc0,4,4,1,4,31.95
c8d9db4acf9a44b384a9ee7ac2363aaa,3,2,1,6,67.06
3f677a0adecf40dd9667ed823bc30b76,6,4,2,16,42.96
9e474747bdda4b43a67b040a42665c32,3,2,1,15,55.65
ed983e6cb95a42648bd0e2b8649ea4f5,3,2,1,4,49.58
d3289b564992419e99cf02d78c4f2443,4,3,1,4,25.76
6261a96f69da462c95b74011fc5288d4,4,3,1,11,191.15
c76e834da02b4587a14ffd43598231a4,6,5,2,24,95.49
45ab042ee454426fbea55fb4c5db98aa,6,6,1,5,57.53
8471ab79bb824d96bfddd4181fae4dfa,5,4,2,3,44.43
ff1fdf3860644c6dac2a6ebbcbc060ea,4,3,3,12,262.43
0cdf24370c124cd0b7a60d1289a36e7f,6,4,2,25,101.47
