person,num_received,num_viewed,num_completed,num_transactions,money_spent
6d9ab08312224d7699d7c2a10e01d1d6,4,4,4,11,224.21
6d9ee24c5889452e800b7d700f29b01e,5,3,2,14,87.04
6d9eecd1322c4bb8aeedfe691178b96c,4,3,4,13,171.44999999999996
6d9f997f587349d1b3977558dda3e2af,6,6,6,6,183.49
6da230f857a54b8da221aa05f9e652af,5,5,4,5,77.53
6da3d0b813734fa3b1697119c6d75c8b,5,3,,4,60.42
6da8765ed47745959fd67865d3799206,6,6,5,14,330.5
6daa587dc49545a8b0d9d4e61d66cc8c,5,,,3,5.08
6daa614ce185462287c3cef447780a92,6,3,2,8,35.059999999999995
6dade9e548494aeaa2574e3b08380b13,4,3,3,10,678.27
6dae9375dafb4329b4d69ebbd04fdca7,6,3,6,5,132.94
6db6c774200b4c99bdbd8e7e2ab98b31,5,5,1,4,89.4
6dba14f698ae4030ab7354cd5cfe7119,6,6,1,16,301.29
6dbfa6983e324cf08c64e52f3b790117,3,2,3,7,185.73
6dd31be298a84bc0801838852bee2fbe,1,,1,5,52.83
6dd47b62e0ed48239a529539174865ae,6,3,1,8,24.26
6ddaf7e78aac465fb7863c71b84c9f44,4,3,2,1,10.14
6de30e8fd97447cd9cf5adc41ddf0c88,4,4,2,8,151.7
6de6f7e081af455886287068f1b40419,6,4,1,9,30.660000000000004
6de841e1175f443882c17a8c90c018f8,4,1,,3,9.53
6de8c3d6952c4868a5a0cc540cf4dca1,4,3,2,13,266.84000000000003
6de9de1e918648bcb0b69a72d12f6a74,6,3,2,9,38.27
6dea9f16bfc8483088a8f04e4ae4daa2,5,5,3,14,209.30000000000004
6dfa8f6398064341b55b4bf04338ce9d,2,2,2,6,788.5799999999999
6e014185620b49bd98749f728747572f,4,3,4,10,155.53
6e04a90a0e074496b5f229eb1f553433,5,4,1,12,29.560000000000002
6e084f6ef50c46f0af01e02060a7c1a0,4,4,3,9,514.28
6e0b0d6db74942b49007e6ff4699f32c,3,2,3,9,111.16999999999999
6e0cc5feb3f744119323d15a2c2a69c3,4,4,2,9,159.42
6e0dc8e3541a4673bbea288b933f4c2b,4,1,3,4,105.11000000000001
6e12730af9b847d78306af690de456c9,4,4,,5,6.6499999999999995
6e17206f31b14b708883823bdea8a227,4,3,4,7,122.73
6e181712f6db470eabb4ec79881f5340,6,6,2,3,63.87
6e1a80d19c8c446e88c582e7b99eeecd,5,3,,6,12.77
6e23a5486c6f424ba3ea13019f6a5806,5,5,3,11,302.37
6e24cb5465134c8a8f46d9f6fa1bc1fe,3,3,2,7,65.22
6e2848db7c654376ad1da5616bba5395,3,3,2,11,94.53999999999999
6e30c103b3c446d58513c19a4da6e39b,6,3,3,11,79.79999999999998
6e3adde58aa54299b5ed23ae474c9ea0,3,1,,6,25.709999999999997
6e3e06d5cd9c478e86894e50289f9ef9,2,2,,3,5.180000000000001
6e43570e4517416cb3bcadd49d3da70f,5,5,2,4,88.81
6e474f09fda042cf9d084ba51c829017,5,5,4,10,96.71000000000001
6e4ad98a2a14451e97775878b5498f76,4,3,,10,29.2
6e4c670bbce3479a90f5bf214496cd64,4,2,,4,114.5
6e4f665720fb49e0840a29d2e48ac040,3,3,1,5,114.34
6e51792cc50a4df3be356d38cbe5d692,3,2,2,11,310.13
6e6132df38b84767848eabd6e0f12c08,4,3,2,4,84.03999999999999
6e61c8875aa94d219e9ff0aebbb6817e,5,5,2,7,97.11999999999999
6e62fe9276624cffa4c8f6ca0e41742d,3,2,2,11,117.52000000000001
6e63df67194c449d8e5aacebc45db63c,5,4,,6,24.79
6e6ab84f8a074fb38a69234134785b92,4,4,4,8,194.51
6e71b66784844d1ab8376ac8ab096d4b,5,5,4,4,54.379999999999995
6e7a3b3499324084b562ca674d681f81,4,4,2,8,62.03
6e7d42fc10ee466c80a4056b3ec0b072,4,4,2,9,143.41000000000003
6e81b647b6d84966b63e0d4fc45fc4f6,4,3,4,13,208.56000000000003
6e82ae1b9d9e43eea712397f21f749b9,3,3,,6,25.07
6e87a4c200b141ad972f623c6b534286,4,4,2,12,184.68
6e87b7b5b49b4f6b91e50e7141cd5a21,4,4,1,5,77.58000000000001
6e87e9e5ecc847849e15939467ac7d4c,4,2,2,2,58.75
6e89f03e9bb94a0697104ded595c721e,5,4,4,19,207.08
6e92f1561dab4dc180245974f546f5b5,6,4,6,24,361.6199999999999
6e98e2519dec4e7d843ed4df0261b401,6,2,,4,11.41
6ea0220ab2be49dfabfeee118bbb78a1,4,2,1,4,84.10000000000001
6ea211a1598745da8b477684e619fad2,6,5,3,8,175.63000000000002
6ea759e2e1234242a48a575597924934,5,3,3,8,202.03
6eaa05f587bb47d4aaec6b8adf978501,5,3,2,22,76.19999999999999
6eb244501c7641c58587846c8812e0b5,3,2,,3,10.82
6eb33af1541241f9b986c48fef3822ca,2,,1,3,59.59
6eb9d5bea74d4cc1a16452f73a50e8d1,5,4,1,3,16.15
6ec2b241ddc0404eb3bcf22cb324b69e,6,6,3,8,153.19
6ec36134940f43aeb43cffa2011a6d26,6,6,,,
6ed0fdde1b3644159eb78309c347e4c8,4,3,,5,17.619999999999997
6ed1b52f1db249c9b0db544e1e521eec,6,5,5,13,200.17000000000002
6ee0b1897e384005a28b666ead6075ff,6,4,,6,9.24
6ee360b5c2ed4232b41fa2cc677b23f7,5,4,3,12,200.42
6ee3ec9c34ad44f78f537a7a80094127,3,2,2,4,73.58
6ee8f0c8b1a143108e0b5e2cdc761365,5,5,4,8,177.92
6eea5ba7675c40819cf15dbeacc8897f,6,6,4,3,53.230000000000004
6eedf99e00464397b518a54ee6ebe0e6,5,5,2,2,49.93
6ef732d213f2406fb1af286e738df9e2,3,3,,7,18.21
6ef8a5ad165246d681f4399437fa2ab9,4,4,3,10,187.47000000000003
6efb398bbf994e2390f7f5063fb54702,3,3,1,12,31.140000000000004
6effdc34e55b400b8866ba32067bdf9d,5,2,2,6,145.84
6f04a68e93df44d1b2329a399016452b,5,4,1,8,19.240000000000002
6f089fe142874843bb1d7bf83d56746e,6,4,2,14,58.410000000000004
6f0b32521605444bbba40d794480cd0a,6,6,5,5,118.43
6f0c4bdf02a445d880fccc965710c6ee,4,4,1,8,181.94999999999996
6f1d2b5cc01446d19f17a5b6bd4ee41b,5,1,,,
6f2138ce57eb4d8d9fefae4bdb824a44,1,1,,4,94.46999999999998
6f2be1f4e8574becaa4ac61cfdb0a971,4,3,4,12,246.62
6f2fad7188ca4e378162b754a877a0fd,3,2,2,5,70.6
6f342b3100534c42bd8cd4763b368abe,4,4,3,3,70.0
6f3c2ed30e5949fab679209ce8dacd77,4,3,3,7,197.32
6f3d8c186bc6431f87c401446dc728d4,5,5,4,11,182.42999999999998
6f3fe50d1f26409f94489a85c766f79e,5,4,3,9,146.07000000000002
6f4665ef722b42fcaf867479445d9d2d,5,3,,7,17.67
6f4a8b6d5cdb46cf80e56a416e43e7b3,5,5,1,20,53.45
6f4c35aae5164c67bd28e9eff9a3b673,4,2,2,12,134.87999999999997
6f4dce8dbb044c0eb773d40fb2604bc3,4,4,3,5,56.94
6f4fd07ef632425a84ec57c29fd8e8ff,4,4,4,14,267.14
6f5ac5f259344c518bca1ab0e24f9d5e,4,2,,6,10.690000000000001
6f6778a3d3ac40b1bc13893c226a3f97,5,4,5,14,262.21999999999997
6f6a3bba7af74d05b7a2a422021755a2,4,3,3,18,160.43
6f6d0c5ddfdb431d962677551aa87cce,5,5,2,4,55.32
6f6f3af3a32d49aa9f1303c2c11333e7,3,2,3,10,101.84
6f72b97a722449dba554f7c78a9112ca,5,3,1,8,18.56
6f736bd23374450cb7180d5a570b53a4,4,3,3,5,61.67
6f7930563f024a839e1836b8e56292ea,3,3,,5,16.54
6f8055786d0a4605bd11d75e4af8413e,3,2,2,10,30.26
6f8fa95ae5c24a7aa9ff491b18cb66dc,6,6,2,3,39.120000000000005
6f9c0edc272d4457986e63abfbfa2f41,5,5,4,4,74.18
6f9d1182f4054f4f871064b42a2d7f29,6,6,1,21,55.84
6fa9ef8890bc467699ce92f2679a4178,4,3,4,7,146.97
6fab5f957f8a45ceac92c3dd4bb62f9c,5,3,2,14,58.05
6fae0fe809b34a45bd87deb5e317adec,4,,2,3,65.66
6fae6620749949e1a2211d8e16887bea,3,1,3,12,212.34000000000003
6fb5a191d0d6459fbfb659bb14a3101e,5,4,4,8,113.94999999999999
6fb81a16e4fa49b9b522908334920d08,3,3,3,6,724.5799999999999
6fb8202f2b8f406197f1ef9e4c30c8d1,2,,,2,8.8
6fb9bdf5ad7e43eea5133d3621cd1f4d,5,4,2,18,124.91000000000001
6fbd611055b84f45bb23eb003742207c,4,2,,18,47.89999999999999
6fbfb3e6edb94e6eb953aeed4a7971cb,5,5,4,15,197.95999999999998
6fc37c7b127242d8a8c3d5e62c8c5872,4,4,4,12,272.20000000000005
6fc4b2ee5d844566aafeaa209fe11de1,5,1,3,4,111.65
6fc5509d00634baf8afe57c185a81ab2,3,2,2,9,103.86
6fd0e04fecdb4a629a46ed4e60601f80,5,4,,7,16.9
6fd0fff2a0df4c8da26b5658d220a96a,6,6,2,7,101.51
6fe3abd5fa1e4914b9e04ba3d8d0de3f,4,3,,4,16.1
6ff0609fb8394bde8695e81d4809e3ba,6,5,2,8,32.06
6ff6a067acc848e29f7c1b926925741d,6,3,4,10,306.07000000000005
7002342f48214d5bb4d7ec33e0c9e3db,6,4,,,
70099a19c8e54552a9fdf2eb417913a9,3,3,1,3,16.69
700f2b3ea88643e0a65722cfb71f543b,4,,2,2,36.120000000000005
7010572eb9a14fa690ff8219ebe09dbd,5,3,3,11,275.7
7014f7a0150f47a8a187af8249c21bc5,6,5,5,9,201.68
701ad251cb8d46d49662b912ee2e3f6d,3,3,3,8,181.66000000000003
701f5a2770694eff9d3863d73d5402f8,6,4,4,9,241.9
7020bdbf369b49469b7f4959de1cca35,2,1,1,5,15.68
7025289419d44b4ca63e394bc870c88e,4,4,3,6,78.74
702b17d2b3754788b4008985343633d8,5,3,3,11,265.98
7037aabfcf9a452796d3cb2e9805b0a0,5,4,4,10,132.65
703c7a7aeb594f54a462cb5ec1f4e796,4,4,2,4,99.05999999999999
703e3ddbbb824a3f9cfd737dcc479743,5,5,4,11,199.59
7041ef23a7a64e6e8b9abfe34f455cf6,5,5,5,17,224.37
70423d22f29c4aedb42df7aeb75acb1a,4,2,,2,59.07
70425153d8ec410d823ee209aa49700b,5,5,3,10,85.27000000000001
70438cb55afa42dbbea1e62163fa3504,4,3,2,2,34.04
70441988d38d4a27bd51d46b18ab4d19,5,4,1,3,84.64000000000001
7047452b0e9344e7b7d7e2e63162ac6b,5,5,,9,28.430000000000003
7048354f736544c99137de27a7cd0450,5,5,1,3,14.37
704bff5432104453be90144d46323275,4,4,3,6,116.38
704e20780ec04b1f94b371f740274ac6,4,4,,3,43.5
7050f8f80cf446259d7ceedb69e452a8,6,5,4,14,167.25
7055b5fa5f8647618aa14e220b7c6b5c,6,2,6,13,157.0
705644ad87c44c09bfc8162c85ec7368,4,4,2,3,70.58
705dafd0d518463ead91bf8d525e688a,6,3,,1,3.39
705fed9a6292424288c3e6f09264027a,5,3,2,10,131.47
7061e49179e34a4d8699b4f88c0ef085,5,3,,8,19.58
7062ce16eeda41048694c24c8c23e857,5,3,2,9,31.040000000000006
7065e5bd01f54bdd9ac511586276b4f7,4,3,2,4,24.28
706efd5e510f47ddac5d8ec9d31474ed,4,3,,5,11.99
70743262fadd4895adf8e5907da3c654,6,5,4,16,48.790000000000006
707751baa4864f26b172acd343e19f87,4,2,3,11,54.34
707d2e552b044cc1b1a047e8b14eb793,3,3,,4,7.51
708402c969f04eada7ecf3ec7a69c00f,5,5,3,11,176.54999999999998
7085f1da461144378c92631a65c93eda,4,,1,6,743.0699999999999
70899cfb617f4c2ab58c9ac658f7604a,4,4,,5,96.41999999999999
708d8271f758417e9555313e8de385ce,4,3,1,14,59.99
708e0932c3044c04b2b273f6a49f4e08,4,3,2,14,47.75
708efcc16c1244a596b8a21b0fb471f4,6,1,1,12,25.829999999999995
708ffad259b64663b7eb45c39da72bcb,5,5,4,12,144.31
709189c4727342a782cd28ad41c1b316,4,2,3,7,169.31
70938b2cdda040a4b513a39d9ac381ed,5,2,3,6,193.6
7094d2b126a443369ad99924696810bd,5,5,3,10,187.69
7097889fe4874f428905d2ecff9a6f91,5,3,3,10,156.14000000000001
709a73a7b8e941c097c51211da03ee8d,4,4,4,12,254.57
709b5c9e392a4bd0bfa7c41e1b86fae4,6,4,,8,25.2
70a2de25ae034581944b0dcc04d1f7f6,5,3,2,4,64.2
70a5c4916ce045de9ebd71a7c49668c3,3,2,3,4,105.53
70a8ee36b52648268a2b81ce05d48ffb,6,5,2,22,89.46000000000001
70ad38ba603b4703a521c46554fda1c5,5,1,,6,13.770000000000001
70ae0b8c6a3f46888d5bd7c33759d7be,6,2,3,14,201.89000000000001
70b101d6e43e48efb30af0569413eb9a,3,2,2,8,97.34
70bac9e7c9ed40669e71bcb07124fe27,5,3,4,16,537.33
70be3c98f6f0499ab6fd1c1e487094b5,6,6,3,12,337.84000000000003
70d03d804b1f4cdd9b807ef0572fcecf,6,6,2,7,154.87
70d480706e914cac81b54666d246edc2,4,4,,9,216.26999999999998
70dd84bdef064ba6905b85f4ff132afb,5,4,3,4,79.82
70e5c106ec084acabc0644f12ced1069,4,2,2,14,146.39
70e89b09554b457598b077139ef10585,6,3,1,7,31.18
70e9b529f05c4cd09ae347f9537307df,5,3,3,21,175.31
70ec2536b3cc4bb2804424ff791d9e95,4,4,2,16,103.98000000000002
70f0cba2dfeb48d2817d789ba39b1939,6,4,4,6,62.31
70f115dc7bf84a2ca3b1481639590f2b,6,5,2,4,66.03
70f8c587fcf9433b8ca366eaf480f814,3,2,1,3,83.69
710171df9a834bc9b4b4217572d688f5,5,4,5,9,111.04
7103a340ed8244e1bee58a9639b7678b,3,3,1,2,38.07
7104c937e25148bda396c5a0cbdf3959,6,6,6,9,195.17000000000002
7106cfb2dfd74991ad5b5fbde4707408,6,3,3,5,142.16000000000003
7106e78bb41f4e5fab74c2c9cf1e459f,5,5,5,11,977.6999999999999
710d668e9aa84e07a9d5cedc915197f2,4,,,2,5.33
710e32b6343144959b71c323a87d443d,5,5,3,13,332.38000000000005
710fc3e852a0475f8aba61dd69ef08e3,5,2,3,6,161.52999999999997
7117a7713dfa4941bf653b99926cd28d,6,4,3,17,258.87999999999994
711ddbe357b447c0ae2aa054a6166213,4,4,4,7,143.46
7121aa6e546f47beb9fe2642fc49a4d1,6,6,,,
7127e3ab3285454d8c8c512cbf1d4ad1,6,5,2,7,141.25
713a1ea744ee4267a741645078845eac,5,4,,,
713ea3c455b14fa3b18d47f15ef150a9,3,3,1,4,112.41000000000001
714074e087534d908f4ca450f4efa52a,6,3,2,14,44.69
714a2a8785fa4e2eadbb69b51f1369ac,6,6,1,2,29.18
714fc5d966a249ae92794992198dae5c,5,2,4,10,108.69
71579e6d0aa04d4ab583b0f2f4d776a0,3,2,1,17,158.04000000000002
7159a65a128b4e63b2e708b119414195,5,3,2,12,41.419999999999995
715b22238df84b9fbad9485f23192c4d,4,2,3,3,58.63
71616972113d4b2e98603941709cadd1,4,3,3,9,152.58
7162f34d38404b539ce4f1a853e360a3,5,3,,17,39.77
71679c29984041a5b72297f2bdfcf6c2,4,2,1,9,32.55
716975ce1c6d4ea68b135158ece95bdd,3,3,,9,20.99
716a4a753ef345beaf8d57e266b930bd,5,3,1,6,16.88
716a961d2afb4c1d8307522a8cbb4f07,6,4,5,22,275.61
716bbdabd4d0498da48299483c7046d2,2,1,,2,5.77
716cff13fcd44dc2a96c138950dc48bd,3,3,,17,50.559999999999995
7170e85765bb4fd580035c6469620252,5,5,2,5,91.47
71721bc113e246aea2209b2aa7a5d58f,4,3,4,9,197.65
7172905d28774ee196a599a883065be5,4,4,1,7,33.93
7174aa5c3c4040a090fd8101bf596f3f,5,5,,,
717a423a31284ce1b767cad1c471d968,2,2,2,5,21.36
717eee391dc44e9aba4315b917ebaa35,6,5,2,5,15.629999999999999
718dc2350f494ec4be31f8c3d0ee661c,6,4,3,10,96.35
7195944f0cc34115b0a5e7b4a62055f2,3,3,2,11,195.44
7197df6ea5844a46981740fdda211f64,5,4,3,5,71.86
719b59ab411d4d43a904b69d869670b7,3,3,1,5,28.780000000000005
71a3f4dc3640421c99453850f4a9933e,4,3,,4,10.299999999999999
71a5dd25d3704dafa598b9cc2ca7028a,4,2,2,4,92.69
71a8f3d1c1dd4c0ab44c4680d4041a17,6,4,4,4,98.07
71ab9fdb4c6944bfbfe6aba76336a14e,4,3,3,6,139.47
71b61cc2a3004060b66070ff75168a17,5,4,1,11,24.200000000000006
71b819d3ae214e9eb680bbbcb37b75de,5,5,3,12,203.34999999999997
71bd1fe16f264d9086ca3296e73a86f3,5,4,1,14,42.41
71c05b9c8f4e49adb536806b374f1aa0,6,4,,5,6.380000000000001
71c3efbfee2a40808e98911ae6d08df3,5,3,4,13,158.57
71c5266938b8447f88fe1d93d561d523,6,,3,5,115.88
71cc8181505c462181140e584b9d9dd7,3,3,3,10,213.32000000000002
71ce0f1aa7174e96bf1ddf16aa05bd30,6,5,2,16,29.050000000000004
71ce5de6f6e74f8b97086c55385f54c0,5,4,1,8,36.46000000000001
71d13b84b3994184a122978fc5857b08,5,4,,3,7.53
71d2e0a7ae8942ac9ad23b5e5db04ddd,5,1,1,5,120.72
71d3c278485543f4a7e4f5581f4414e5,5,4,4,6,150.49
71d616e5417b486985e763b8f88ffe3d,5,2,3,11,126.17999999999998
71de1f697e3142b685847eabb040440e,5,3,4,8,207.07
71df811afca5451aba08b85656da3d45,3,3,2,3,63.64
71e3816e189044ba8808f54e50070ecb,5,3,1,7,99.86
71f3c9ba5cc14787b931f16542e07733,4,4,1,9,242.64
7200dd171ed4422bb27cd6a46c40d189,5,5,5,10,224.82000000000002
7203607e03ee48bfa3eb9be6679b67e0,6,3,,7,10.83
720d1757d1d8444294aea1f0b05cf3fc,2,2,2,9,27.8
72151d82bbba4be3bcf20ba8b451e332,5,3,2,11,83.36999999999999
721808c1895b400f9925d67aba485a62,5,4,,3,7.67
721c9c2c81be46188253cdcaa2d50fcf,3,3,3,15,125.18
721eb06ac285463aa6e1184e0ea9b7f0,5,3,2,10,30.47
72238c93bdfb4272a1f104a59ccc3a37,3,3,,4,748.69
72257b80d8c1407ead2b3af3e7891c25,5,5,3,12,893.3299999999999
7227754af5ed4d9e94833eb9f1d9d543,4,4,2,3,84.03
722861f1006e4bd19439516cce98fbfd,4,3,3,10,632.7499999999999
722c090fe88445eeb9f32ad8bcdbc05a,4,3,3,5,63.52
7236a35b4970427cb85791371e40d96a,3,2,,8,14.53
723eb3f991e946b9883e08aeb6d78fac,5,2,2,5,119.69
723fbd0d623f47f7a36671d7ac92014d,2,2,2,7,122.38000000000001
72412f41d944472dbba2183ae9af8a8e,5,4,5,8,209.70999999999998
72458fa98466484c85dd63393a243250,6,5,1,20,64.62999999999998
7248fc98eb6c4b1fb0f1a2cec6ba2f93,5,5,4,22,350.63
725ba86b92fc4a1ea4aa4bbefcadf3e0,5,4,5,7,113.82
725faa874f884a12997de861d5afc09b,2,2,1,7,96.35000000000002
72701f155fdd41698c130081571d9680,5,4,3,7,71.36000000000001
727a658b33b34d39ab14fc30bcd9eed9,5,5,,,
728036f087b945e9add781c1bfb8d885,4,2,1,8,34.379999999999995
728314043f324cb0aac7c45b7a6b8b19,4,3,2,5,18.71
7285ee7e1e824b4c9914f3245bb4839c,6,1,,3,6.550000000000001
7286558fde4642518fcd9a35e377cb56,3,3,3,8,179.51
7289d4edea3843f28c2ceeddcff360d2,4,4,1,2,29.86
728ba6d3ee6740fa89492922dcc3e292,6,6,1,2,36.82
728ef546ef9b4010aef1ad85482cac4c,5,5,3,14,252.82
72900a2f80e043d189ef1f5b1bda7c37,4,2,2,4,100.55
72958ed8766f495f96ec310000d9307c,4,4,3,13,284.37
72997ae4a938456ea6f2e3fcad1aea44,5,4,1,6,14.78
729c1f00743e418891985f43cdfc8cf5,4,2,,2,6.369999999999999
729edf023aa244919d6bb973901614cc,3,2,3,14,148.15
72a114d05d1d48afbc82d9ea8d9a35b0,3,2,2,6,141.45
72a6687fa7f0480bb1df59c8325b66b6,3,2,,2,13.84
72a6a2e611c04533bec280d3700fbf3d,6,3,2,2,61.72
72a6fe3e1adc4346bb49e8cdddabd760,4,4,1,3,31.38
72a8d616d5384b718bd1caab46ae2a8f,5,3,4,6,61.08
72a8eb3e9a40479faabc6be1b1bc872e,5,5,2,7,24.119999999999997
72b40f47cf284501b0f32c6ec0bfd069,4,2,2,14,37.43
72b5a6743ee84f01a40fd6f1a378c560,6,3,5,14,229.64
72badd9799484051b932f217a75f11b5,3,2,,3,85.56
72c2e3e12e4e42ccabcff144c2a30a84,5,5,2,12,31.13
72c31f4851d14c85aef4fe06f9c13c4a,5,4,1,7,22.96
72c8c0516a79419cac2c8f7f8fbaa14c,3,3,3,18,908.81
72c8dfba6eb44158af1115edbdc3dd8c,4,3,3,8,212.0
72cb17e8c761445f8b1a6782c39c9831,3,2,1,16,44.71
72d8321b934b4e09952001bcd87662a3,6,4,2,7,30.84
72dce064370f4acaadfd975eec70ff56,3,3,2,6,158.79999999999998
72dd638d5a1d4f1f8fc4e99d0859f8a9,3,3,3,15,252.76000000000002
72e932abc2e34e699c2d4dfe6529cd28,3,2,3,10,104.34
72ec9b3887e249c2bce05d2a262877f2,3,2,2,15,44.59
72f6338d8b124f06be857d656019e0f8,5,5,4,12,299.95
72f7f399be0e4ea9898fd761b1d0780c,4,2,3,14,224.26000000000002
72faeca8924a4501ab16088c3de45173,4,4,,6,13.759999999999998
72fcd95be391459aa3eb3ae99babdc23,5,5,5,12,299.45
72fd89b126944b1488c0ae385c75e707,5,4,4,12,395.06
7304181ba38b4c88a224269958564b72,3,3,1,3,74.43
7308c738e39b4e4e9b6beec61ef4cf3c,4,4,3,4,72.36
730a4c52e0ff4efab6531d6d77e33fe5,4,4,,3,26.020000000000003
73111c40112f4b0ca1efd2cba5713d2d,4,4,3,15,314.27
7317a38ea30a43ea9a72a923e98e0359,5,2,1,3,94.05
731b213fd7c844fbab2e6f02f23e3114,5,3,2,5,116.07
731b3f8dd6e2404cb9d7dd508e4c43f1,5,4,2,3,108.27
731bc41295b343c5b3828ff0bfe7a494,4,2,,6,14.09
731cf81d68a641019a2da3fc97459223,6,6,5,16,109.46999999999998
7322a6c01c874585b342ee85d245cdfe,5,4,3,11,190.88
732335156d0f4c629b0f55cee1592337,3,3,2,6,91.78999999999999
732a4252e2e94f4f9b77e4aac5748cf9,4,3,2,5,101.63
732bd0b897334fe1ae49ccad7dd3ae61,4,3,2,17,33.580000000000005
7336c1e98e9149f7b38a987c1c72614c,4,4,2,6,136.62
733f987dec114c5fb3488ba8256e2939,3,2,1,3,49.120000000000005
73431ebf15d14003a86f2bf15e8cdb57,4,4,4,13,159.82000000000002
7344225181ed4dea95b15cd053483382,3,,,7,18.689999999999998
7348577e36674179a876f247204655b4,5,3,2,14,31.799999999999997
7350b05fbf9047c5a4ce4969aa04cb7b,4,3,3,8,153.41
735283da85944373871631c53835558a,5,4,3,14,109.23
7354195da3024460a43e54e3f7143726,4,4,3,8,185.8
735f456dacaa4734a3862d099d26c683,4,4,4,4,92.72
7361856a7d644fd1adbf326194a278d9,6,4,5,11,283.34
7366bef4c288476dab78b09a33d0e692,1,1,1,6,372.07
736b9b540036473985913edde51ed7b5,4,2,1,4,12.579999999999998
736d5d74b22f4a9584827d8dc2e1f5b2,6,3,1,1,26.62
737789ee6eb143639c8dd7c58ab40253,6,4,4,10,258.46999999999997
7378619969094009af10e2097b4a5f76,2,2,,,
737e1188e9a64612a104bb2adc669d8b,6,6,2,6,123.93
738410e6d6044fbca05d6dad73bd6382,5,4,4,10,231.99999999999997
738943cdecfd4534853c159569fa9e49,6,5,1,23,86.64999999999999
7398c8784f3b436e9d7e312f1472ce26,5,3,3,7,954.3
739e166b5cef4225a9bcf89234f02607,6,4,4,13,140.01000000000002
73acdf97f74e4223a793bee5d26cff7c,3,3,1,17,49.059999999999995
73adeca7df934d9a888ddfcdaad2dff0,2,1,,3,693.8000000000001
73afdeca19e349b98f09e928644610f8,5,3,5,10,1319.9699999999998
73b42a67a9a04b0980a687cdb7d82e8c,4,2,1,7,11.83
73b9c54e91524342b00f769a7525c25f,4,4,3,6,91.58
73c157a4b8e342fcb5d8479d8cb41e81,5,2,3,11,321.03
73c27012b82d4d6da8bee4b0eea67aef,4,4,1,9,38.06
73c5add7117c43b3b13a17cb05ae15ad,5,2,4,15,132.98
73ceb3c59745462e9caa9cb2dec21925,6,2,,4,13.629999999999999
73d249175a594096b82528817cb483db,6,3,5,8,164.38
73d2f55a6c8240a2815efbe3ff95d171,5,5,2,6,134.01
73d69d9ca6614a74aa22018020d33587,5,4,1,8,27.229999999999997
73dba771a9354118b7bcd1832c55545f,4,4,3,9,148.85
73df95a605be49f18eafaab4b756d928,4,2,2,13,440.31
73e1f6bb3fe04429bf3ffc04c89ff7f9,4,4,4,10,248.66999999999996
73ec3a37053c4d5893efedf53e0473eb,5,5,4,12,254.48999999999998
73f25ac9f11a4a95b37e247fe7a5f553,4,4,2,13,169.58999999999995
73ffefd41e9a4ca3ab26b2b3697c6eb7,5,5,1,8,131.98000000000002
7406d9710fe84954a89246bf5e8dc409,5,4,,1,14.2
7408d4ccd82040cabb2901613e3f4d1a,2,2,2,8,205.45
741d5560b72c438092cffca139177734,5,4,1,18,57.06
7425c781fb554b79a7a06095c1f813a8,5,1,,3,13.16
7429a044884842d6862f516c38b1156f,4,1,,1,2.88
742a238ad3ae45ddb0b8c09f13c7fd43,4,2,,2,5.57
742c578425d4439c959925de7d219397,5,5,,,
742d4ed2ba5545fdb8dc320020f38cc3,5,3,,7,26.23
742e6e64fc7646d7a616ec47ae6e9479,5,5,5,9,224.48000000000002
74325dadf8174ef3a03d6a88e802f4cc,5,5,4,8,170.64000000000001
74332b3675714b6ca36e9ef95e5feb8a,3,1,3,10,180.95
74352900d7464cc1a6385b226c10e6b1,4,2,,13,28.1
7439916badf344848ffa1ceb0567b773,5,3,,4,11.430000000000001
7442737db478422b8db9f223f2c1ddd0,5,3,3,10,282.65000000000003
74429a966afd4d5baa2c31700c782e1b,5,3,2,11,152.11
74450de8dc654737b2373105c94386a0,2,2,1,4,60.730000000000004
74466f2b45604db6ae5b5e0289313997,4,4,2,11,148.44
744a1660071c48f2bb2d1d1d2fe162cf,4,3,,7,21.630000000000003
744b4ba3c8104f72a77f097bb0b96de7,4,3,3,8,202.04
744da648d82d4ba0be8126168402496d,4,3,,7,28.780000000000005
745317293ddf44fa853a38aee9d1e032,5,4,4,14,241.54
74565e746984484d9600d596980fda12,4,1,,1,0.28
746e444adffa448587530c0d57729c1b,5,3,4,12,320.51000000000005
74763e4ccbf549c6bc1205f4378f5747,5,3,2,16,70.07
747ef5ce4cb94dc7998c86f8d3b3d24a,5,3,,3,12.58
747f706b685144b29bbc8a0f209432ec,6,6,6,12,231.85
74852352b3b04438afc82dfe09e4e960,5,5,1,6,62.08
748b3ef956ed4a84aec1517a0347a7d5,4,3,4,11,233.01999999999998
748eacbcc50a4ef1b0fe0c0e15eb9e1c,5,5,3,8,209.09
74968a0cd5754f85810a74374b05334e,6,4,,6,16.05
74aaf7e635f140ca8316d5b5071b57dc,3,1,3,12,174.22
74b8a279433a4750b8568ae7478ac2fe,3,,1,4,75.07
74ba9f5fa5394f4c87885867339f8c65,5,5,5,11,257.91
74baf5c00ec246b19efd321ce3873352,2,2,1,13,29.54
74bf36d7ea324ea8bd199ac48c2a667e,3,2,2,6,47.61
74bf65900a924dcdbd6cbaba921fcd80,4,3,1,14,44.53
